parid,elev
3404351,20
5276074,10
5346919,25
5275086,10
5275892,10
5275892,10
5347435,25
5350134,20
5275019,10
5347681,25
5568512,20
5917550,20
5917550,20
5346765,25
5917631,20
5568679,20
5917452,20
5338339,10
5917452,20
5753506,20
5753492,20
3405480,10
5753832,20
5760464,20
6029849,20
6030341,20
5346846,25
6030332,20
6029814,20
5833186,20
6029512,20
6069051,25
6069417,25
5917649,20
5346846,25
6069417,25
6069352,25
6292540,20
6291527,20
6069344,25
6292426,20
6069204,25
5347117,25
6292647,20
6069255,25
6313300,20
6313270,20
3409850,15
3409965,20
3410688,10
6418900,25
6418969,25
5347222,25
6550786,20
6550671,20
6550107,20
6550051,20
6549711,20
3411544,15
6550921,20
6617708,20
5347397,25
6556237,5
6618003,20
6556237,5
6617694,20
6617881,20
6617848,20
6617805,20
6617783,20
6617937,20
5347354,25
6617899,20
6646864,15
6617830,20
6646791,15
6646791,15
6617759,20
6646988,15
5347346,25
6647267,15
6646881,15
6646945,15
6670471,25
6670684,25
6670391,25
6646945,15
6670561,25
6716757,20
6749949,15
6749973,15
6670692,25
6670692,25
6749809,15
6749761,15
6670951,25
6716757,20
6750238,25
6671028,25
6671028,25
6780609,20
6671125,25
6781044,20
6780781,20
6836515,20
6716757,20
7664828,25
6670706,25
5262324,10
7757907,25
5263592,10
5262405,10
8001298,25
6716714,20
8001309,25
5630072,30
5491480,15
5491927,15
6750025,15
5491927,15
5491480,15
5491927,15
5490891,15
5490998,15
5630340,30
5491706,15
5630340,30
6750033,15
5630617,30
5491692,15
5631915,30
5630692,30
5630609,30
5632032,30
5630421,30
5630421,30
6092427,10
3446453,35
5637786,25
3446461,35
5756165,20
5756131,20
5755894,20
6617368,20
5639711,25
5639711,25
6617287,20
6617406,20
4808183,20
6611971,20
5918149,20
4808183,20
5918149,20
5756076,20
6411905,20
6412375,20
4807331,20
3430328,25
6412481,20
6412430,20
6556776,5
6610541,25
3430255,25
5756335,20
6556857,5
6557560,5
6556865,5
6411999,20
6557934,5
6556661,5
6556857,5
5190404,20
3462521,10
3462688,10
3571304,20
5190731,20
5190226,20
3462734,20
3462734,20
3462882,10
3462912,10
3463196,10
5190684,20
3462998,10
3463056,10
3430182,25
3465474,5
3465491,5
3465491,5
3459679,20
3460065,10
3463200,10
3465512,5
3460235,15
3107390,20
3429711,25
3408713,10
3106580,20
3106814,20
3478681,10
3478690,10
3478720,10
3481500,5
3478894,10
3107179,20
3478959,10
3483171,5
3482000,10
3482280,5
3482425,5
3483219,5
3107136,20
4541896,25
3486901,5
3487273,10
3483235,5
3487273,10
3487591,10
3483278,5
3487681,10
3487699,10
3483391,10
3487702,10
3487770,10
3483448,10
3487826,10
3487842,10
4998942,20
3487931,10
3488997,5
4998870,20
3489535,5
3487931,10
3489691,10
3489721,10
3107071,20
3491459,5
3489870,10
3491581,5
3429991,25
3489870,10
3489934,5
3491882,5
3491882,5
3491939,5
3489306,5
3491939,5
3490142,5
3490223,10
3492005,5
3492013,5
3492587,10
3492145,5
3495012,5
3489306,5
3495250,5
3492650,10
3492935,5
3493141,5
3495276,5
3493681,5
3495551,5
3493818,5
3493907,5
3496817,5
3499654,5
3106440,20
3496060,5
3499972,5
3496248,5
3496353,10
3501012,10
3501012,10
3501195,5
5655130,20
5654591,20
3501195,5
3501250,10
3502710,5
3503601,5
6261288,20
3096347,15
5655229,20
6261504,20
5656098,20
5655725,20
3504062,10
5656357,20
5654486,20
5656357,20
3430492,25
5655580,20
3504003,10
3504402,10
3575211,25
3504445,10
3504488,10
3504551,10
3507916,5
3504577,10
3519396,10
3507967,5
3504836,10
3504917,10
3140745,20
3140711,20
3508025,5
3508548,10
3423348,25
3406303,10
3504925,10
3507096,5
3406303,10
3405846,10
4807519,20
3393635,5
3431324,25
3393651,5
3392604,5
4807462,20
3392604,5
3393651,5
3392981,5
3511387,10
3511701,10
3513207,10
3392621,5
3392531,5
4807411,20
3392833,5
3393252,5
3514998,10
3393503,5
3514718,10
3514777,10
5832252,20
5832171,20
3515005,10
4807357,20
5832171,20
3515056,10
3515374,10
3517687,10
3516851,5
3518039,10
3516869,5
4807136,20
3516877,5
3518055,10
3518161,10
3517181,10
3517261,10
3518225,10
3518543,10
3518608,10
3392213,5
3517431,10
3517440,10
3517440,10
3518730,10
3521285,5
3521889,5
5831761,20
3517458,10
6542945,25
6543216,25
5830331,20
6543143,25
3431243,25
3108051,20
3107667,20
3524993,10
3525124,10
3525248,10
3525256,10
3108981,20
3525311,10
3524551,5
3525337,10
3108973,20
3525655,5
3525655,5
3108931,20
3109040,20
3524691,5
3108931,20
3109091,20
3533241,10
3533259,10
3533259,10
3534689,10
3534816,10
3533712,10
5831566,20
3524705,5
3534841,10
3535839,10
5833054,20
5832911,20
3534913,10
3534981,10
3535031,10
3524730,5
3535049,10
3535995,10
6250120,15
5832899,20
6250031,15
6836531,20
6837171,20
6250979,15
3524772,10
6249831,15
3505964,5
5831451,20
3505883,5
3506642,5
5831973,20
3524772,10
5831612,20
3536151,10
5831612,20
3536193,10
3536258,10
3536932,10
3524802,10
3536941,10
3537009,10
3536274,10
3536291,10
3536312,10
3506367,5
3536371,10
3524861,10
3507045,5
3506073,5
3506073,5
3536509,10
3536592,10
3506057,5
3506391,5
5832937,20
3524861,10
3536657,10
3536657,10
3537751,10
3537815,10
3537823,10
3536720,10
3539851,10
3524896,10
3540034,10
3537823,10
3540093,10
3409248,10
3538218,10
3408811,10
3408811,10
3542789,10
3538234,10
3538293,10
3544331,10
3542916,10
3110773,5
3543971,10
4990054,25
4990526,25
3113438,5
3408772,10
3409264,10
3111109,5
3113080,5
4994831,20
4994327,20
3543980,10
4994319,20
3111923,5
3111389,5
6646554,15
6646830,15
6646643,15
3111664,5
3113314,5
3388003,15
3544005,10
3113624,5
3393881,10
3110773,5
6549877,20
6549818,20
6556768,5
6069298,25
6549974,20
3544048,10
6069018,25
6550042,20
6549745,20
6069158,25
5587754,10
3405676,10
6549745,20
6750041,15
3544234,10
4895264,25
6069476,25
4895108,25
3394259,15
6069425,25
3406931,5
3568702,20
3406818,10
3544277,10
3407199,5
3568842,15
3569164,15
3406800,10
3406788,10
3568842,15
3568966,10
3406907,5
3432177,25
3544285,10
3422937,25
3568966,10
3568974,10
3569067,15
3420446,10
3571053,20
3422911,25
3571011,20
3544315,10
3574851,30
3427521,25
3427467,25
3575369,25
3407261,5
3407245,5
3427459,25
3544331,10
3427408,25
3466853,20
3466853,20
3466802,20
3466799,20
3394381,15
5702456,20
5569047,20
3466799,20
5702782,20
6617929,20
6617929,20
3481224,5
5491889,15
5702782,20
5653935,20
5491820,15
4990143,25
5653889,20
5488993,10
5491820,15
3428471,25
5653889,20
6260648,20
6260672,20
6260966,20
5653889,20
6260591,20
5654168,20
6260591,20
5491986,15
6260656,20
6261032,20
6260419,20
6836671,20
6837058,20
6260281,20
6836868,20
6260478,20
6260656,20
6836949,20
5488969,10
5638740,25
5917151,20
4552022,25
5916758,20
5489400,10
4537295,5
4536043,5
5492729,10
3427963,25
4536523,5
3428374,25
4536914,5
4537031,5
3428480,25
4537147,5
3407385,5
5488969,10
3427912,25
3427998,25
3429508,25
3428650,25
3429613,25
6557098,5
3429346,25
6556385,5
6557128,5
3429346,25
6291454,20
6412260,20
6556873,5
6556873,5
6557136,5
6556555,5
6557225,5
6412758,20
3108493,20
6412081,20
3108124,20
3108094,20
3108043,20
3107918,20
6412324,20
6412324,20
3107829,20
6557403,5
6556326,5
3107659,20
3109180,20
6558086,5
3108612,20
3108612,20
3108639,20
6558086,5
6557331,5
3108507,20
3108990,20
3108761,20
3109023,20
3107535,20
6615781,10
3107535,20
3506910,5
6251231,15
3506081,5
3506880,5
3505786,5
6251134,15
6251118,15
3505751,5
6646589,15
3505735,5
6250278,15
3409108,10
3506090,5
6250286,15
6251053,15
6251053,15
6250189,15
3409361,10
3111150,5
6647054,15
3113004,5
3113446,5
6646589,15
3408853,10
3430778,25
3409426,10
4827196,20
6647160,15
4827153,20
4827773,20
3113276,5
4827731,20
4827927,20
3113357,5
4827382,20
3110765,5
3111281,5
4827901,20
6647151,15
4827846,20
3433858,25
3113403,5
3433840,25
3111206,5
3429737,25
4826360,20
3430794,25
4826319,20
5753948,20
3430620,25
3431502,25
3431499,25
4827897,20
4827684,20
3431367,25
3431812,25
5756360,20
5756572,20
5756297,20
4827587,20
5760189,20
5756483,20
5759083,20
6616647,20
6617457,20
5832791,20
6617619,20
5756297,20
5642704,25
5702464,20
6617571,20
6617520,20
6617511,20
5491251,15
5702740,20
5756190,20
5491218,15
5702740,20
5491218,15
5491498,15
5491919,15
5630382,30
5702740,20
5916928,20
5491609,15
5755703,20
5916529,20
5917444,20
5830918,20
5918092,20
5830250,20
5830918,20
5832970,20
5832163,20
5760065,20
5830357,20
5830420,20
5833020,20
3573803,25
5152154,20
6617201,20
6617163,20
6617023,20
3106504,20
3107306,20
3433262,25
5346838,25
3394518,15
3107039,20
3107101,20
3394623,15
3575253,25
3394674,15
3394372,15
3107101,20
3394518,15
5587070,10
3429982,25
5569209,20
3106377,20
3106768,20
5489752,10
5262278,10
5830543,20
5587428,10
5568733,20
3423062,25
5569217,20
3427629,25
3427483,25
6611980,20
6611530,20
5760201,20
5759113,20
6611939,20
5758958,20
6611939,20
6670579,25
6617481,20
4717722,20
5569420,20
6611882,20
5569403,20
5755762,20
5029506,25
4717641,20
5056015,30
5049540,10
5056023,30
5061442,20
5083420,25
4717790,20
5089118,10
5083446,25
4718486,15
5569969,20
6291349,20
6617660,20
6616981,20
5656438,20
5656489,20
5656110,20
5654851,20
5656381,20
5654796,20
5655920,20
5656802,20
5656586,20
5656730,20
5656471,20
5656691,20
5348008,25
4997377,20
4997342,20
6312826,20
3140311,20
3407580,10
3407717,10
3140303,20
5654800,20
3407636,10
3140303,20
3408047,10
3140257,20
3140575,20
3392353,5
3408039,10
5654796,20
3407831,10
4998314,20
5128431,25
3407792,10
4711929,15
3423682,25
3423216,25
3406311,10
4807101,20
3405706,10
4807781,20
4807586,20
5216764,10
3391870,5
3391853,5
6716889,20
4999132,20
4807501,20
4807381,20
5128610,25
3405820,10
5275191,10
3391454,10
5276252,10
3392183,5
6291802,20
3391438,10
3391438,10
3392647,5
3391772,5
3406648,10
6543119,25
3112075,5
3391748,5
3393261,5
3393724,5
3391721,5
3405722,10
3393261,5
3392043,5
3393481,5
3393546,5
5653986,20
5651908,20
6252939,25
5652076,20
3392817,5
3393481,5
3391811,5
3391802,5
3574435,20
3393422,5
3393031,5
3392329,5
3393236,5
4988483,25
4988831,25
5128610,25
3430352,25
5257321,20
5256979,20
5128334,25
5128334,25
5128318,25
5128261,25
3393139,5
6030260,20
3277384,40
5832198,20
6030049,20
5830501,20
5830560,20
5830667,20
5830501,20
5832775,20
5830683,20
5830306,20
5830675,20
5833071,20
5830314,20
3305981,20
5830268,20
5830314,20
5351581,20
5353605,20
5350622,20
5347281,25
5347761,25
5351092,20
5832929,20
5346935,25
5653897,20
5351068,20
3428552,25
6750157,25
5653838,20
3571452,20
3571398,20
6750131,25
3571347,20
3571487,20
3378717,15
5352463,20
3571487,20
3573994,25
4717871,20
3573820,25
3387775,10
5347583,25
5347583,25
5353192,20
3381343,15
3418751,15
3430832,25
6616906,20
5256952,20
3427637,25
3429885,25
5351629,20
5348318,25
5388247,5
6556989,5
6557063,5
3433688,25
3434048,25
3574982,30
6250120,15
3574982,30
3575504,25
3574915,30
3394640,15
3506171,5
3575016,30
3575211,25
3575571,25
3407229,5
5586758,10
3506391,5
5569233,20
3408764,10
5569624,20
5702456,20
5681793,25
5569675,20
3394488,15
5629996,30
5570011,20
4997512,20
5654753,20
5917614,20
5570045,20
3112440,5
3112946,5
5128661,25
3394470,15
4537830,25
6092338,10
4537741,25
5190421,20
4538577,25
5190242,20
5190595,20
5190200,20
6836761,20
4808175,20
4807942,20
3299213,10
4717838,20
3393732,5
5190196,20
5190196,20
5832198,20
4827145,20
5190170,20
4827145,20
6292205,20
5190498,20
6313628,20
4552049,25
4895086,25
3506588,5
6412014,20
3107641,20
6556903,5
6780943,20
6292001,20
3570847,20
3111486,5
6313687,20
5491790,15
3574583,25
5491765,15
6412511,20
6292396,20
6611564,20
6611947,20
6611904,20
3104536,5
6611556,20
6611718,20
3429460,25
3104536,5
6313547,20
3104668,5
3104731,5
4901850,30
5756092,20
3104633,5
3406362,10
3104633,5
5756092,20
5756262,20
5759237,20
4901868,30
5758940,20
5760111,20
5759806,20
5759822,20
5758931,20
6617490,20
5760154,20
6616931,20
4989161,25
6260494,20
6260354,20
5759920,20
4989021,25
4989005,25
5151611,20
5190030,20
5262821,10
6596522,5
5992586,20
5351190,20
3433441,25
3104862,5
3104846,5
3104561,5
3140320,20
3104561,5
3140508,20
3104498,5
3140524,20
3112989,5
5350916,20
3104480,5
3104480,5
3394780,15
3407644,10
3423968,20
3407539,10
3433386,25
3407407,5
5350851,20
3433696,25
3505956,5
3433866,25
3506987,5
3434111,25
3573242,25
3432801,25
3432959,25
4086978,10
3543220,5
4537325,25
3432967,25
4537317,25
4538305,25
4538305,25
3543220,5
4589627,10
4589538,10
4538445,25
4591826,10
4626328,10
3543131,5
4591826,10
4626531,10
4590153,10
4626531,10
4590111,10
4626514,10
4590102,10
4626514,10
4590137,10
4590641,10
4590935,10
4626484,10
4626549,10
3541341,10
4711899,15
4990534,25
4807179,20
4997903,20
4997903,20
4807110,20
4807071,20
5190404,20
5256693,20
3543017,5
5256812,20
4998110,20
5257045,20
4997644,20
5256511,20
4997971,20
5264122,10
5256481,20
3543165,5
5256928,20
5257258,20
5256936,20
5490955,15
5263801,10
5491811,15
5491838,15
5587550,10
3541073,10
5587860,10
5630854,30
5488641,10
5642054,15
5638235,25
5630951,30
5638669,25
5632211,30
5632211,30
3541235,10
5638430,25
5658147,20
5631800,30
5755789,20
5916740,20
5987892,20
6004722,15
5916731,20
5987990,20
5916936,20
6092559,10
5987558,20
6092401,10
6253056,25
6260249,20
6291527,20
6003378,15
6291454,20
6288763,20
6291551,20
7188643,20
6413266,20
6292639,20
6413355,20
6413339,20
3110404,20
6533636,15
6535230,15
6534586,15
6002819,15
6534683,15
6534705,15
6535213,15
6534705,15
6534977,15
6533601,15
6611581,20
6534861,15
6611637,20
6532648,15
6632928,20
6532630,15
6633398,20
6632740,20
6646678,15
6632651,20
6668752,15
6632251,20
6633061,20
6668752,15
6632146,20
6632219,20
6668795,15
6668680,15
6668795,15
6668922,15
7559315,10
6633061,20
6796149,20
6796327,20
6796114,20
6796092,20
6716790,20
6796203,20
6716706,20
6796203,20
6802700,15
6633240,20
6836531,20
6796165,20
3387961,15
6796335,20
3410301,10
3388143,10
3426916,25
3481054,5
3511051,10
3390008,5
3481615,5
3484266,5
4797891,30
5987582,20
6633321,20
3109961,10
5988252,20
5988392,20
5988252,20
5988368,20
6633321,20
5988554,20
5988210,20
6633321,20
5988201,20
3109911,10
3571878,25
3096606,10
5988139,20
5988104,20
3096738,20
3098307,10
3098455,10
3100646,10
3098641,10
3097785,10
3099354,15
3099532,15
3097912,10
3097939,10
3099532,15
3101073,10
3100441,10
3097947,10
3100590,10
3098081,10
3100603,10
3131215,10
3100603,10
3131347,10
3138775,10
3101073,10
3138643,10
3131525,10
3131541,10
3131592,10
3134338,10
3131720,10
3131746,10
3101219,15
3134648,10
3135024,10
3135296,15
3135423,15
3135555,15
3135385,10
3135601,15
3101341,15
3135784,20
3139445,10
3135831,15
3135881,15
3136047,10
3139127,10
3139305,10
3101456,15
3139160,10
3248571,25
3139194,10
3248775,25
3248783,25
3248813,25
3139682,10
3248953,25
3101481,15
3248953,25
3248902,25
3249011,25
3249020,25
3249089,25
6535329,15
6615934,10
3101553,10
6616451,10
6616451,10
6535329,15
6614873,10
6615608,10
6615349,10
6004943,15
6616281,10
3283716,15
6615543,10
6616230,10
6003769,15
6614750,10
6615292,10
3284372,10
3292251,40
3300009,10
3306902,5
3292308,40
3293886,40
3293941,40
3306741,5
3306724,5
3306775,5
3291816,35
3306660,5
3306660,5
3299957,10
3299965,10
3306732,5
3306945,5
3306805,5
3306929,5
3306643,5
3291964,35
3305299,25
3305418,25
3306791,5
6252785,25
3378903,15
3378997,15
3378946,15
3379039,15
3292031,40
3379047,15
3378962,15
3379071,15
3379071,15
3379080,15
4754687,30
3379551,15
3379608,15
3379799,15
3385314,10
3292201,40
3385390,15
3384938,10
3385560,15
3385586,10
3385683,10
3385144,10
3388232,15
3386370,15
3394186,10
3393953,15
3385781,10
3396588,15
3396596,15
3396596,15
3386388,10
3396677,15
3396863,15
3385802,10
3396880,15
3387813,10
3396936,15
3396936,15
3397011,15
3397037,15
3387821,10
3397223,15
3400674,15
3385977,10
3397223,15
3400691,15
3400747,15
3400470,15
3400607,20
3400631,15
4833480,30
3404181,15
3404203,15
3404513,15
3386141,15
3405111,15
3404971,20
3405277,15
3405064,20
3405315,15
3405315,15
3386264,15
4886184,10
3405366,10
3410807,10
3410807,10
3410840,10
3410980,10
3411081,20
3410866,15
3416392,15
3416686,10
3418034,15
3416333,15
3416481,15
3416473,15
3394500,15
3418158,15
3418506,15
3418514,15
3418352,20
3418433,15
3419740,15
3421680,15
3416406,15
3419812,15
3420543,20
3421035,15
3421728,15
3421761,15
3421388,15
3421671,15
3424191,20
3425448,10
3421809,15
3415655,15
3422058,15
3426533,20
5004392,5
3446071,30
3426592,20
3416023,20
3459792,10
3460782,20
3460782,20
3446135,35
3446186,35
3446445,35
3479360,10
3466209,5
3465059,10
3465130,10
3479378,10
3481526,5
3480481,25
3481526,5
3416074,20
3481704,10
3482034,10
3482581,10
3482581,10
3482921,5
3482441,5
3483073,10
3487303,10
3483120,10
3486927,10
3487583,10
3487362,10
3487460,10
3487575,10
3487605,5
6596638,5
3486692,10
4534407,10
3105761,15
3106067,15
3488229,10
3488229,10
3105753,15
3105991,15
3110030,10
3492722,10
3110188,10
3488296,10
3492927,5
3492994,5
3110129,10
3492200,5
3492200,5
3493087,5
3492226,5
3492617,10
3110293,10
3493087,5
3502370,5
3501594,10
5987884,20
5987850,20
6632995,20
6796076,20
6632995,20
5988333,20
5988309,20
3110293,10
5988287,20
5988082,20
5988279,20
6632600,20
5988082,20
6632545,20
5988082,20
6633037,20
6633126,20
5256219,20
5988066,20
6633380,20
5987973,20
6796254,20
5987957,20
6796238,20
5988538,20
5629279,30
5987949,20
6618011,20
5988465,20
6632707,20
6610215,25
5987710,20
3430255,25
6796343,20
5988481,20
5988520,20
6616817,20
6632511,20
6632511,20
6632537,20
6632430,20
4826424,20
3387996,15
4826475,20
4988297,25
3466781,20
3428862,25
4827749,20
6557799,5
6556890,5
6556814,5
3428340,25
3434196,25
3427866,25
4537309,5
5364259,5
3466748,20
3407296,5
3407342,5
3466888,20
3431651,25
3431553,25
3433041,25
3431201,25
3428676,25
3428625,25
3432797,25
3429630,25
6292574,20
3432118,25
3432614,25
6291357,20
6291357,20
6291837,20
6291357,20
6291748,20
6412286,20
6412278,20
3432045,25
6411883,20
3506456,5
6543259,25
3110544,20
3110633,20
3506430,5
6412413,20
6412294,20
6411964,20
6557985,5
3432371,25
6413304,20
4988661,25
4989978,25
6556296,5
6557535,5
6557047,5
3108621,20
3108621,20
6558001,5
3108949,20
6557446,5
3108604,20
3112784,5
5651878,20
5653854,20
5651932,20
3108922,20
5653528,20
5653455,20
5658198,20
3407423,5
5654061,20
3112385,5
3112431,5
3112318,5
3109112,20
5654061,20
3570642,20
6251096,15
6251096,15
3111532,5
3505808,5
6249962,15
3505824,5
6250251,15
3108841,20
3111541,5
3506189,5
3506162,5
3505671,5
3506120,5
3506120,5
3506031,5
3505654,5
3107551,20
6646970,15
6647232,15
6646872,15
3505174,5
3431057,25
3506294,5
3109350,20
3111524,5
3506600,5
3394291,15
5630838,30
3393805,10
3432100,25
3432428,25
5702600,20
5491617,15
6780153,20
3108825,20
3432428,25
5631320,30
5631346,30
5630684,30
6780277,20
5702669,20
6780145,20
5491234,15
6261377,20
6836752,20
6780161,20
5491471,15
6836566,20
5491951,15
5916898,20
4717943,20
5491099,15
5656314,20
3432321,25
5640175,25
5655938,20
5638634,25
4718591,15
5830446,20
5638383,25
5637891,25
6312435,20
5656837,20
5917169,20
5916944,20
5916898,20
3433882,25
6291659,20
6312591,20
6292515,20
6292515,20
6749710,15
6312893,20
4817247,20
3427904,25
3428170,25
3427921,25
6557870,5
3107748,20
3108078,20
3428021,25
3428021,25
6750068,15
3108078,20
3427718,25
3108001,20
3428391,25
3428331,25
3428161,25
3107675,20
3108531,20
3429516,25
6557519,5
3428901,25
3109171,20
3108906,20
3429001,25
3430280,25
3430271,25
3109384,20
6557519,5
6288755,20
3429770,25
6288755,20
3505921,5
3429982,25
6557179,5
3505891,5
6557314,5
3408578,10
6557730,5
3506677,5
3506227,5
3506201,5
3505361,5
3505425,5
3505417,5
3109279,20
3506278,5
3506260,5
3506847,5
3506847,5
3505514,5
3408586,10
3506049,5
3506553,5
3406109,10
3406541,10
3505492,5
3506693,5
5779513,20
3111915,5
3140818,20
3140818,20
3505701,5
3505221,5
3408501,10
3140893,20
3140834,20
3408977,10
3111419,5
3140877,20
3505611,5
3391420,10
3391373,10
3467191,20
4807641,20
3112890,5
3467159,20
3505433,5
3467116,20
3467078,20
4717552,20
4717684,20
3505344,5
3505662,5
5346722,25
3111818,5
5128482,25
5128482,25
5568661,20
5128971,25
5568946,20
5128971,25
5128890,25
5833216,20
5128962,25
3112725,5
5128857,25
5152341,20
5190102,20
5190153,20
5760332,20
5760316,20
3112822,5
5346838,25
5760375,20
5346838,25
6617996,20
5760529,20
5833151,20
5338321,10
3112628,5
6029903,20
6029563,20
6029709,20
6029679,20
5917088,20
5833194,20
3110978,5
6030430,20
6030278,20
6313491,20
5833178,20
6313075,20
6313270,20
6313571,20
6313083,20
6313288,20
4994785,20
6313563,20
6313458,20
6550620,20
6551065,20
6550484,20
6550433,20
4994394,20
6550417,20
6550042,20
6556253,5
6646902,15
6647011,15
6670650,25
6550247,20
6670412,25
8001306,25
6670412,25
6550093,20
6550395,20
6550883,20
6670943,25
6749671,15
6670927,25
6780463,20
6780625,20
6671133,25
6670781,25
6780412,20
6780676,20
6780668,20
6780447,20
6780676,20
6716803,20
6780498,20
5562565,5
6780994,20
6780773,20
4542311,25
4542299,25
4542345,25
4583513,25
6780749,20
4583459,25
6780811,20
6716820,20
6717036,20
4718818,15
3571304,20
3391713,5
5083462,25
3538323,20
3393571,5
5917681,20
5917746,20
3393384,5
3393384,5
5917487,20
5917142,20
5918076,20
5916600,20
3393376,5
5917266,20
5918254,20
3502850,5
5916642,20
5918289,20
5918238,20
3506596,5
5917118,20
5916804,20
5917207,20
3506626,5
5916782,20
6616914,20
6616892,20
5917304,20
6616884,20
6616884,20
5917266,20
5917266,20
5655296,20
5916804,20
6616710,20
5175782,10
5654745,20
5656071,20
5654664,20
5656063,20
5656659,20
5916804,20
5656349,20
5654656,20
5656331,20
5656306,20
5654630,20
5656896,20
5916715,20
5656713,20
5656543,20
5656829,20
3427815,25
3423411,25
6312605,20
6312583,20
5917924,20
6313041,20
3423151,25
3140443,20
3140427,20
3140397,20
3406346,10
3140273,20
3140273,20
3406125,10
3406681,10
5916839,20
3140494,20
3140681,20
3407598,10
3406681,10
3407971,10
3406567,10
3407784,10
3406567,10
3392892,5
3393325,5
5263762,10
3405943,10
3392752,5
4807616,20
4807802,20
3392744,5
5275841,10
4807225,20
3393562,5
5275671,10
5275833,10
3392710,5
5256901,20
5569349,20
3393082,5
6716897,20
3392426,5
5568644,20
3391837,5
3392396,5
4537422,25
3392353,5
5256740,20
5569560,20
5257215,20
5257134,20
5257304,20
5568482,20
3427815,25
5569454,20
5197611,25
5197433,25
5197620,25
5569438,20
3393643,5
5569021,20
5569438,20
5569772,20
3392779,5
3392434,5
3393601,5
5569756,20
6616680,20
3427645,25
4537589,25
5263282,10
3392639,5
4537341,25
4808132,20
4808116,20
4807845,20
5190340,20
5190439,20
4808248,20
4807471,20
5190285,20
3391781,5
6610371,25
5190293,20
3104285,5
3392442,5
4997270,20
4998373,20
4998489,20
3392477,5
3391985,5
4998691,20
4998888,20
4997571,20
4827803,20
5190188,20
5190544,20
3104463,5
3391969,5
3104757,5
3104552,5
3104617,5
3104463,5
3104617,5
5338398,10
3391969,5
5268659,25
3571193,20
5268675,25
3106491,20
3570901,20
4827757,20
3106857,20
3106610,20
3107063,20
3106334,20
3106695,20
3574613,25
3106547,20
3106237,20
6252823,25
3570693,20
3575270,25
5197417,25
3109236,20
3574630,25
3574494,25
5916782,20
4999094,20
5917321,20
3574524,25
5917304,20
3393074,5
5489396,10
3110650,20
3574281,20
3110692,20
3110609,20
6543194,25
3110650,20
6413321,20
6413312,20
6543241,25
6542953,25
4988696,25
4988629,25
4988793,25
4988327,25
4988408,25
4989005,25
4990151,25
4990135,25
4990135,25
4990488,25
3393821,10
6611742,20
6617325,20
4712241,15
4538038,25
5128547,25
4538623,25
4538038,25
4807799,20
3571819,20
4988696,25
6610614,25
5256677,20
6749906,15
5917029,20
4807918,20
4807608,20
6610401,25
4780891,30
6610452,25
4780904,30
4718061,20
4808311,20
4826581,20
4808311,20
4827153,20
5755762,20
4826599,20
4718028,20
4989145,25
4989129,25
4989048,25
4989111,25
5114759,10
4989056,25
4719016,15
5029352,25
5139328,10
5145956,5
4712291,15
5489116,10
5151433,20
5151255,20
5489272,10
5489299,10
4729178,10
5151999,20
5489299,10
5492001,15
3104951,5
5151999,20
5151590,20
4729283,15
5151719,20
5151719,20
5917363,20
5190307,20
5151913,20
5830446,20
5753620,20
6029091,20
5350835,20
5753581,20
5753735,20
5753701,20
6029351,20
6029288,20
5759431,20
5916448,20
5352471,20
5830349,20
5916219,20
6029091,20
5831507,20
3573285,25
5350479,20
6836698,20
3573595,25
3573358,25
6836981,20
6836787,20
6836621,20
3571410,20
6836574,20
6836841,20
6836825,20
6836574,20
5347559,25
3571380,20
5347940,25
3110323,10
6837155,20
4895141,25
6837155,20
3136012,15
3133331,15
4895124,25
4895094,25
3136365,20
5587916,10
5262286,10
5587894,10
3431596,25
5488934,10
5587495,10
5602940,15
3431588,25
5489051,10
3428005,25
3427670,25
3427882,25
5587746,10
5489361,10
3428048,25
5489612,10
5587096,10
3427971,25
3427971,25
5489779,10
5489329,10
3429478,25
3429419,25
3429362,25
5587401,10
3429354,25
5587142,10
5603105,20
5488870,10
3429117,25
5587142,10
5262294,10
3428960,25
3429192,25
5488799,10
3429885,25
3429788,25
5603121,15
5603270,10
3429974,25
3429958,25
3429567,25
5488781,10
3429249,25
3429702,25
3429664,25
5606929,15
6291934,20
3429664,25
5488764,10
6291284,20
3430107,25
6292817,20
3430069,25
6291306,20
3430450,25
6291462,20
5587924,10
3430646,25
6092435,10
3431685,25
6412235,20
6292647,20
6292621,20
6292621,20
6556431,5
6412235,20
6557250,5
6411913,20
6556377,5
6557411,5
3108108,20
6557594,5
3108086,20
6412651,20
3107977,20
3107896,20
3108558,20
3107888,20
8004337,25
3108515,20
3108892,20
6250260,15
6249776,15
3506171,5
3506472,5
3506171,5
5491986,15
5491978,15
5491684,15
5491943,15
5491684,15
5629813,30
5491161,15
5632059,30
5630714,30
5491978,15
5631770,30
5491145,15
5631770,30
5630901,30
5631770,30
5638707,25
5630293,30
5630293,30
5640311,25
5630781,30
5639223,25
5917797,20
5631826,30
5630650,30
5630641,30
5638405,25
5630633,30
5629813,30
5638324,25
5917771,20
5916791,20
5629813,30
6543160,25
5256634,20
3110447,20
3110455,20
3112946,5
5256634,20
5916685,20
3112954,5
3112121,5
6413461,20
5257231,20
5256669,20
5256588,20
5257070,20
4988335,25
5916677,20
4988335,25
5257070,20
4988301,25
4988939,25
6260176,20
6261342,20
4989889,25
5917274,20
6261342,20
4990275,25
